Head_Status,Head_X,Head_Y,Head_Z,ShoulderCenter_Status,ShoulderCenter_X,ShoulderCenter_Y,ShoulderCenter_Z,ShoulderLeft_Status,ShoulderLeft_X,ShoulderLeft_Y,ShoulderLeft_Z,ElbowLeft_Status,ElbowLeft_X,ElbowLeft_Y,ElbowLeft_Z,WristLeft_Status,WristLeft_X,WristLeft_Y,WristLeft_Z,HandLeft_Status,HandLeft_X,HandLeft_Y,HandLeft_Z,ShoulderRight_Status,ShoulderRight_X,ShoulderRight_Y,ShoulderRight_Z,ElbowRight_Status,ElbowRight_X,ElbowRight_Y,ElbowRight_Z,WristRight_Status,WristRight_X,WristRight_Y,WristRight_Z,HandRight_Status,HandRight_X,HandRight_Y,HandRight_Z,Time
Tracked, 0.006579539, 0.4240946, 1.513617, Tracked, 0.02830289, 0.2372155, 1.588039, Tracked, -0.1770492, 0.1723585, 1.606423, Tracked, -0.431558, 0.2440435, 1.560391, Tracked, -0.6207867, 0.3695469, 1.428647, Tracked, -0.6752286, 0.4191358, 1.381446, Tracked, 0.2132352, 0.1488542, 1.596249, Tracked, 0.4046217, 0.1218213, 1.466858, Tracked, 0.3841625, 0.3200411, 1.280216, Tracked, 0.3714703, 0.3775801, 1.254533, 00:00:03.861
Tracked, 0.006276931, 0.4238663, 1.512913, Tracked, 0.02819946, 0.2372033, 1.587943, Tracked, -0.1770147, 0.1724425, 1.606124, Tracked, -0.4311269, 0.2453809, 1.559365, Tracked, -0.6197842, 0.3713342, 1.426889, Tracked, -0.673951, 0.4205802, 1.380197, Tracked, 0.2132112, 0.1489548, 1.596299, Tracked, 0.4045962, 0.1217908, 1.466943, Tracked, 0.3841437, 0.3199777, 1.280219, Tracked, 0.3714069, 0.3775266, 1.254504, 00:00:03.893
Tracked, 0.00607998, 0.4235482, 1.512201, Tracked, 0.02793144, 0.2371189, 1.587891, Tracked, -0.1770598, 0.1724912, 1.605919, Tracked, -0.430939, 0.2461741, 1.55867, Tracked, -0.617981, 0.3729433, 1.425391, Tracked, -0.6700852, 0.422087, 1.37873, Tracked, 0.2131788, 0.1489836, 1.596306, Tracked, 0.4045861, 0.1217855, 1.46695, Tracked, 0.3842791, 0.3198933, 1.280077, Tracked, 0.3713725, 0.3774481, 1.254462, 00:00:03.925
Tracked, 0.006126367, 0.423441, 1.511579, Tracked, 0.02767517, 0.2371169, 1.587823, Tracked, -0.1770324, 0.1724868, 1.605717, Tracked, -0.4307612, 0.2467168, 1.55825, Tracked, -0.6155304, 0.3759794, 1.42305, Tracked, -0.6651906, 0.4263583, 1.376653, Tracked, 0.2131422, 0.1489871, 1.596314, Tracked, 0.4046952, 0.1215555, 1.467144, Tracked, 0.3843005, 0.3195359, 1.280092, Tracked, 0.3713026, 0.3773595, 1.254375, 00:00:03.961
Tracked, 0.006133211, 0.4230665, 1.510777, Tracked, 0.0275617, 0.237017, 1.587743, Tracked, -0.1770141, 0.1724799, 1.605615, Tracked, -0.4305862, 0.2472424, 1.557834, Tracked, -0.6116074, 0.3790087, 1.420913, Tracked, -0.6583931, 0.4306266, 1.374102, Tracked, 0.2131387, 0.1489868, 1.596321, Tracked, 0.4048318, 0.1214638, 1.467071, Tracked, 0.3843288, 0.3192293, 1.279744, Tracked, 0.3714323, 0.376181, 1.254066, 00:00:03.993
Tracked, 0.00629217, 0.4226775, 1.51027, Tracked, 0.02743803, 0.2369793, 1.58777, Tracked, -0.1769986, 0.1725192, 1.605525, Tracked, -0.4301983, 0.2483689, 1.556952, Tracked, -0.6071907, 0.3830512, 1.418321, Tracked, -0.6525291, 0.4369155, 1.370831, Tracked, 0.2131106, 0.1489515, 1.596329, Tracked, 0.4048207, 0.1214225, 1.466999, Tracked, 0.3842607, 0.3187214, 1.27911, Tracked, 0.3715473, 0.3743326, 1.253546, 00:00:04.025
Tracked, 0.006222554, 0.4227761, 1.509427, Tracked, 0.02733348, 0.2369803, 1.587711, Tracked, -0.1769391, 0.1725847, 1.605402, Tracked, -0.4298605, 0.2492467, 1.556213, Tracked, -0.6023819, 0.3861468, 1.416614, Tracked, -0.6445245, 0.4423746, 1.366853, Tracked, 0.2130512, 0.1488843, 1.596315, Tracked, 0.4047845, 0.1212555, 1.466956, Tracked, 0.3841984, 0.317902, 1.278298, Tracked, 0.3715656, 0.372649, 1.252857, 00:00:04.061
Tracked, 0.006444374, 0.4221545, 1.508995, Tracked, 0.02728886, 0.2369535, 1.587736, Tracked, -0.1767927, 0.1726673, 1.605258, Tracked, -0.4291855, 0.2508368, 1.555172, Tracked, -0.5969036, 0.3895386, 1.415026, Tracked, -0.6387566, 0.4456025, 1.364295, Tracked, 0.2130252, 0.1487749, 1.596305, Tracked, 0.4048837, 0.1210849, 1.466982, Tracked, 0.3840703, 0.3170503, 1.277553, Tracked, 0.3715685, 0.371237, 1.252095, 00:00:04.093
Tracked, 0.00657436, 0.4221371, 1.508903, Tracked, 0.02731018, 0.2369159, 1.587673, Tracked, -0.1765671, 0.1728891, 1.605079, Tracked, -0.4279788, 0.2536668, 1.553339, Tracked, -0.5926626, 0.3964826, 1.410447, Tracked, -0.6328514, 0.4537833, 1.360317, Tracked, 0.2130178, 0.1485893, 1.596263, Tracked, 0.4049038, 0.1208697, 1.466984, Tracked, 0.3838781, 0.3162044, 1.276844, Tracked, 0.3714585, 0.3698691, 1.251454, 00:00:04.125
Tracked, 0.006718107, 0.421826, 1.508806, Tracked, 0.02731172, 0.2366835, 1.587435, Tracked, -0.1765065, 0.1729545, 1.604989, Tracked, -0.4269736, 0.2561057, 1.551594, Tracked, -0.589123, 0.3998307, 1.408696, Tracked, -0.6275786, 0.4608246, 1.356598, Tracked, 0.2129748, 0.1483041, 1.596198, Tracked, 0.4049307, 0.1205729, 1.467013, Tracked, 0.383785, 0.3155093, 1.276407, Tracked, 0.3713831, 0.3692471, 1.250975, 00:00:04.161
Tracked, 0.006874859, 0.4218254, 1.508797, Tracked, 0.02731057, 0.236626, 1.58738, Tracked, -0.1763658, 0.1731171, 1.604842, Tracked, -0.4260244, 0.2582648, 1.550127, Tracked, -0.5863371, 0.4034351, 1.406365, Tracked, -0.6250267, 0.4641771, 1.354851, Tracked, 0.213009, 0.1480695, 1.596153, Tracked, 0.4047882, 0.120118, 1.467146, Tracked, 0.383821, 0.3149725, 1.276385, Tracked, 0.3713358, 0.369184, 1.250676, 00:00:04.193
Tracked, 0.007043574, 0.4217257, 1.50878, Tracked, 0.02735933, 0.2364725, 1.587239, Tracked, -0.1761886, 0.1732297, 1.604678, Tracked, -0.4254466, 0.2593698, 1.549268, Tracked, -0.5806605, 0.4034932, 1.408132, Tracked, -0.6234701, 0.4660164, 1.353877, Tracked, 0.2130564, 0.147797, 1.596111, Tracked, 0.4044881, 0.1194857, 1.467484, Tracked, 0.3838034, 0.3142672, 1.276566, Tracked, 0.37133, 0.368925, 1.250468, 00:00:04.225
Tracked, 0.007563749, 0.4217076, 1.508713, Tracked, 0.02735871, 0.2364172, 1.587185, Tracked, -0.1759546, 0.1734576, 1.604541, Tracked, -0.4249309, 0.260282, 1.548562, Tracked, -0.578162, 0.4032422, 1.408999, Tracked, -0.6226966, 0.4669692, 1.353205, Tracked, 0.2131267, 0.1476995, 1.596095, Tracked, 0.4046054, 0.1190704, 1.467607, Tracked, 0.3837988, 0.3138874, 1.276696, Tracked, 0.3713144, 0.3688402, 1.250389, 00:00:04.261
Tracked, 0.008083659, 0.4218737, 1.508655, Tracked, 0.02735821, 0.2364105, 1.587171, Tracked, -0.1757813, 0.1736258, 1.60441, Tracked, -0.4246278, 0.2608176, 1.548186, Tracked, -0.5785309, 0.4041424, 1.407808, Tracked, -0.6223484, 0.467318, 1.352779, Tracked, 0.2131834, 0.1475583, 1.596093, Tracked, 0.4046423, 0.1184367, 1.468257, Tracked, 0.3838323, 0.3131702, 1.27721, Tracked, 0.3712822, 0.3687338, 1.250314, 00:00:04.293
Tracked, 0.008906598, 0.4217449, 1.508635, Tracked, 0.02740962, 0.236385, 1.587159, Tracked, -0.1754753, 0.173781, 1.604217, Tracked, -0.4243259, 0.2610328, 1.547944, Tracked, -0.5789089, 0.4044369, 1.407312, Tracked, -0.6223085, 0.4674238, 1.352545, Tracked, 0.2132243, 0.1474916, 1.596094, Tracked, 0.4045587, 0.1182512, 1.468418, Tracked, 0.383826, 0.3129542, 1.277285, Tracked, 0.371273, 0.368621, 1.250282, 00:00:04.329
Tracked, 0.009484604, 0.4219889, 1.508554, Tracked, 0.02741141, 0.2363797, 1.587157, Tracked, -0.1753157, 0.1738209, 1.60414, Tracked, -0.4241828, 0.2611051, 1.547836, Tracked, -0.5796728, 0.4046284, 1.40652, Tracked, -0.6224853, 0.4670022, 1.352612, Tracked, 0.2133021, 0.147401, 1.596062, Tracked, 0.4046237, 0.1182364, 1.468387, Tracked, 0.3838174, 0.3129426, 1.277221, Tracked, 0.371205, 0.368645, 1.250222, 00:00:04.361
Tracked, 0.009970732, 0.4217874, 1.50842, Tracked, 0.02754834, 0.2363584, 1.587183, Tracked, -0.17502, 0.1738552, 1.603989, Tracked, -0.4239684, 0.2610559, 1.547831, Tracked, -0.5804186, 0.4043902, 1.406155, Tracked, -0.6232983, 0.4665132, 1.352519, Tracked, 0.2135798, 0.1472896, 1.596039, Tracked, 0.4046791, 0.1182787, 1.468389, Tracked, 0.3837997, 0.3129635, 1.277164, Tracked, 0.3711856, 0.3686233, 1.250194, 00:00:04.393
Tracked, 0.01039303, 0.4217829, 1.508379, Tracked, 0.02756393, 0.2363466, 1.587164, Tracked, -0.1747845, 0.1738116, 1.603878, Tracked, -0.4238235, 0.2608835, 1.54782, Tracked, -0.5811719, 0.4035811, 1.40629, Tracked, -0.6238363, 0.4642244, 1.353486, Tracked, 0.2136891, 0.1472796, 1.59603, Tracked, 0.4046997, 0.1183437, 1.468491, Tracked, 0.3837183, 0.3129626, 1.277162, Tracked, 0.3711162, 0.3687016, 1.250068, 00:00:04.429
Tracked, 0.01076332, 0.4216878, 1.508339, Tracked, 0.02763898, 0.2363085, 1.587152, Tracked, -0.1746932, 0.1738224, 1.603816, Tracked, -0.4238564, 0.2606404, 1.547784, Tracked, -0.5819046, 0.4027192, 1.406509, Tracked, -0.6249367, 0.4629948, 1.353808, Tracked, 0.2138537, 0.1472396, 1.596011, Tracked, 0.4047246, 0.1184448, 1.46858, Tracked, 0.3835797, 0.3130325, 1.277192, Tracked, 0.3707872, 0.3693606, 1.249735, 00:00:04.461
Tracked, 0.01097805, 0.4215548, 1.508342, Tracked, 0.02771293, 0.2362844, 1.587139, Tracked, -0.1746141, 0.17383, 1.603775, Tracked, -0.4239415, 0.2603095, 1.547858, Tracked, -0.5832156, 0.401656, 1.406872, Tracked, -0.6264075, 0.4603419, 1.355153, Tracked, 0.2140271, 0.1471904, 1.595961, Tracked, 0.4045683, 0.1191977, 1.468471, Tracked, 0.3832693, 0.3135715, 1.276828, Tracked, 0.3692276, 0.370418, 1.249682, 00:00:04.493
Tracked, 0.01123562, 0.4216838, 1.508312, Tracked, 0.02775764, 0.2362904, 1.587134, Tracked, -0.1745338, 0.1738505, 1.603743, Tracked, -0.4240068, 0.2600133, 1.54787, Tracked, -0.5845802, 0.4001807, 1.407419, Tracked, -0.6275561, 0.4581829, 1.355984, Tracked, 0.2141991, 0.1472359, 1.595963, Tracked, 0.4044065, 0.1196181, 1.468629, Tracked, 0.3798902, 0.3096774, 1.281439, Tracked, 0.3643658, 0.3715442, 1.251581, 00:00:04.529
Tracked, 0.01142123, 0.4216875, 1.508344, Tracked, 0.02789379, 0.2362418, 1.587108, Tracked, -0.1745023, 0.1738575, 1.603734, Tracked, -0.4242547, 0.2593025, 1.547924, Tracked, -0.5858372, 0.3990716, 1.407701, Tracked, -0.6288561, 0.4566513, 1.356644, Tracked, 0.2142918, 0.1472208, 1.595915, Tracked, 0.4008209, 0.1191118, 1.474615, Tracked, 0.3750344, 0.306712, 1.287104, Tracked, 0.3517651, 0.3741842, 1.256814, 00:00:04.561
Tracked, 0.01169265, 0.4211746, 1.508357, Tracked, 0.02805984, 0.2361852, 1.587104, Tracked, -0.1744693, 0.173878, 1.603739, Tracked, -0.4245193, 0.2585927, 1.548148, Tracked, -0.5870194, 0.3973969, 1.408299, Tracked, -0.6302411, 0.4542648, 1.357709, Tracked, 0.2145193, 0.1467826, 1.595701, Tracked, 0.3986291, 0.1187171, 1.479316, Tracked, 0.3651683, 0.300356, 1.297859, Tracked, 0.3314812, 0.370714, 1.268965, 00:00:04.593
Tracked, 0.01187998, 0.4208094, 1.508323, Tracked, 0.02807762, 0.2361373, 1.587119, Tracked, -0.1744341, 0.1738795, 1.603739, Tracked, -0.4247079, 0.2580449, 1.548308, Tracked, -0.5880129, 0.3961449, 1.408517, Tracked, -0.6315292, 0.4525035, 1.358468, Tracked, 0.2150141, 0.1459917, 1.595473, Tracked, 0.3982388, 0.1181249, 1.481045, Tracked, 0.3531912, 0.2953843, 1.309695, Tracked, 0.3167859, 0.3665059, 1.28022, 00:00:04.629
Tracked, 0.01204099, 0.4206155, 1.508373, Tracked, 0.02817928, 0.2360944, 1.587143, Tracked, -0.1744152, 0.1739068, 1.603753, Tracked, -0.4248372, 0.257703, 1.548383, Tracked, -0.5892604, 0.3953988, 1.408395, Tracked, -0.6331444, 0.4517993, 1.358971, Tracked, 0.2156736, 0.1454048, 1.595344, Tracked, 0.3980588, 0.1180696, 1.481662, Tracked, 0.347724, 0.2946011, 1.313206, Tracked, 0.3069528, 0.364584, 1.287534, 00:00:04.661
Tracked, 0.01204451, 0.4205983, 1.508372, Tracked, 0.02822738, 0.2360648, 1.587148, Tracked, -0.1744238, 0.1739373, 1.603776, Tracked, -0.4250439, 0.2572712, 1.548612, Tracked, -0.5902738, 0.3945801, 1.408503, Tracked, -0.6348956, 0.4501073, 1.359852, Tracked, 0.2159236, 0.1451818, 1.595255, Tracked, 0.3989027, 0.1196469, 1.480691, Tracked, 0.3438702, 0.2933856, 1.317462, Tracked, 0.3035065, 0.3617382, 1.292008, 00:00:04.693
Tracked, 0.01209436, 0.4205668, 1.50837, Tracked, 0.0282143, 0.2360531, 1.587145, Tracked, -0.1744078, 0.1739355, 1.60381, Tracked, -0.4254179, 0.2563853, 1.549269, Tracked, -0.5909851, 0.393718, 1.408845, Tracked, -0.6358069, 0.4485252, 1.36079, Tracked, 0.216052, 0.1451618, 1.595273, Tracked, 0.3993558, 0.1196329, 1.482282, Tracked, 0.3439772, 0.2934049, 1.317371, Tracked, 0.3047458, 0.3607454, 1.292525, 00:00:04.729
Tracked, 0.01209633, 0.4206401, 1.508417, Tracked, 0.02825151, 0.2360491, 1.587109, Tracked, -0.1744139, 0.1739442, 1.603858, Tracked, -0.4256177, 0.2559674, 1.54961, Tracked, -0.5918527, 0.3931696, 1.409019, Tracked, -0.6365338, 0.4474995, 1.361375, Tracked, 0.2161083, 0.1453548, 1.595385, Tracked, 0.3996413, 0.1200024, 1.483422, Tracked, 0.3516198, 0.2919131, 1.314413, Tracked, 0.31444, 0.3635201, 1.287166, 00:00:04.761
Tracked, 0.01207806, 0.4206906, 1.508672, Tracked, 0.02824891, 0.2360406, 1.587108, Tracked, -0.1744429, 0.1739489, 1.603955, Tracked, -0.4259264, 0.2552715, 1.550018, Tracked, -0.5929441, 0.3924273, 1.40944, Tracked, -0.6373216, 0.4467229, 1.361875, Tracked, 0.216215, 0.1461493, 1.595724, Tracked, 0.3967223, 0.1218214, 1.48785, Tracked, 0.3766712, 0.2929909, 1.299813, Tracked, 0.3446522, 0.3660541, 1.266699, 00:00:04.793
Tracked, 0.01184596, 0.4208104, 1.508761, Tracked, 0.02821556, 0.2360615, 1.587155, Tracked, -0.1744476, 0.1739119, 1.604055, Tracked, -0.4261931, 0.2545774, 1.55039, Tracked, -0.5940017, 0.3919309, 1.409678, Tracked, -0.6382506, 0.4461572, 1.362382, Tracked, 0.2162611, 0.1472934, 1.596098, Tracked, 0.3998829, 0.1249694, 1.485468, Tracked, 0.4063181, 0.3013657, 1.274942, Tracked, 0.3847038, 0.3650483, 1.243482, 00:00:04.829
Tracked, 0.01165517, 0.4209444, 1.508977, Tracked, 0.0282017, 0.236047, 1.587161, Tracked, -0.1745568, 0.1739425, 1.604229, Tracked, -0.426511, 0.2540385, 1.550683, Tracked, -0.5947666, 0.3912567, 1.410032, Tracked, -0.6390039, 0.4450645, 1.363092, Tracked, 0.2161745, 0.1483009, 1.596343, Tracked, 0.3973758, 0.1255109, 1.490438, Tracked, 0.4246976, 0.2925326, 1.273686, Tracked, 0.4239122, 0.3630604, 1.222253, 00:00:04.861
Tracked, 0.01112271, 0.4213746, 1.509293, Tracked, 0.02818334, 0.2360592, 1.587144, Tracked, -0.1747795, 0.1739587, 1.604532, Tracked, -0.426946, 0.2534779, 1.550984, Tracked, -0.5953079, 0.3904514, 1.410357, Tracked, -0.6393929, 0.4442629, 1.363579, Tracked, 0.2159978, 0.1490784, 1.596536, Tracked, 0.4083463, 0.1391686, 1.47091, Tracked, 0.4563753, 0.2956353, 1.24966, Tracked, 0.4635707, 0.3599629, 1.204584, 00:00:04.893
Tracked, 0.01068296, 0.4214951, 1.509698, Tracked, 0.02808421, 0.236075, 1.58717, Tracked, -0.1749609, 0.1739538, 1.604746, Tracked, -0.4273303, 0.2529815, 1.551244, Tracked, -0.5958316, 0.3901738, 1.410439, Tracked, -0.639972, 0.4436354, 1.364118, Tracked, 0.2157743, 0.1497934, 1.596561, Tracked, 0.416275, 0.1445636, 1.460067, Tracked, 0.4889946, 0.2890135, 1.237261, Tracked, 0.5100825, 0.3554444, 1.191205, 00:00:04.929
Tracked, 0.01048933, 0.4217089, 1.509981, Tracked, 0.02804558, 0.2361129, 1.587172, Tracked, -0.1750446, 0.1739687, 1.604889, Tracked, -0.4276032, 0.2525542, 1.551371, Tracked, -0.5965004, 0.3896311, 1.410439, Tracked, -0.6405841, 0.4431214, 1.364448, Tracked, 0.2154419, 0.1510165, 1.596476, Tracked, 0.4229072, 0.1474145, 1.45203, Tracked, 0.5165096, 0.2822852, 1.231053, Tracked, 0.5387005, 0.340941, 1.187319, 00:00:04.961
Tracked, 0.009892904, 0.4223144, 1.510335, Tracked, 0.02796827, 0.2362856, 1.587164, Tracked, -0.1751743, 0.1739774, 1.605046, Tracked, -0.4279983, 0.2519909, 1.551746, Tracked, -0.5970314, 0.3891281, 1.410501, Tracked, -0.6413317, 0.4425807, 1.364751, Tracked, 0.215029, 0.1519456, 1.596311, Tracked, 0.427875, 0.1490092, 1.446348, Tracked, 0.5309135, 0.2784069, 1.226274, Tracked, 0.5621493, 0.3286901, 1.185398, 00:00:04.993
Tracked, 0.009673049, 0.4224312, 1.510479, Tracked, 0.0279769, 0.2364258, 1.587152, Tracked, -0.1752793, 0.174037, 1.605195, Tracked, -0.4283584, 0.2514985, 1.552072, Tracked, -0.597446, 0.3884614, 1.410749, Tracked, -0.6416253, 0.4418067, 1.365023, Tracked, 0.2149512, 0.1524728, 1.596156, Tracked, 0.4298763, 0.1492366, 1.444648, Tracked, 0.5420305, 0.271902, 1.225131, Tracked, 0.5740913, 0.3152633, 1.198127, 00:00:05.029
Tracked, 0.00928816, 0.4228196, 1.510655, Tracked, 0.02800909, 0.2364747, 1.587132, Tracked, -0.175335, 0.1740643, 1.605277, Tracked, -0.4286721, 0.2509887, 1.552408, Tracked, -0.597953, 0.3880577, 1.410761, Tracked, -0.6419587, 0.441304, 1.365208, Tracked, 0.2149452, 0.1525704, 1.596066, Tracked, 0.4305593, 0.1488463, 1.444297, Tracked, 0.5484668, 0.2662257, 1.224835, Tracked, 0.5823159, 0.3083982, 1.198156, 00:00:05.061
Tracked, 0.009014194, 0.4227508, 1.510661, Tracked, 0.02798842, 0.2364831, 1.587153, Tracked, -0.1754441, 0.1740627, 1.605366, Tracked, -0.4290312, 0.2504757, 1.552767, Tracked, -0.598206, 0.3876099, 1.410901, Tracked, -0.6423255, 0.4405026, 1.365582, Tracked, 0.2148997, 0.1526146, 1.596005, Tracked, 0.4310196, 0.1485308, 1.444156, Tracked, 0.5512783, 0.2642283, 1.225021, Tracked, 0.5864202, 0.3055471, 1.198705, 00:00:05.093
Tracked, 0.008801426, 0.4228489, 1.510707, Tracked, 0.02798172, 0.2365156, 1.587149, Tracked, -0.1754487, 0.174048, 1.605419, Tracked, -0.4291783, 0.2502307, 1.552904, Tracked, -0.5986407, 0.3874064, 1.410949, Tracked, -0.6425338, 0.4402908, 1.365785, Tracked, 0.2148871, 0.1526335, 1.595982, Tracked, 0.4314207, 0.148266, 1.444155, Tracked, 0.5520994, 0.2639728, 1.225191, Tracked, 0.5876257, 0.3050159, 1.198985, 00:00:05.129
Tracked, 0.008769437, 0.4228986, 1.510764, Tracked, 0.02792524, 0.2365415, 1.587139, Tracked, -0.1754715, 0.1740499, 1.60546, Tracked, -0.4293771, 0.2499246, 1.55312, Tracked, -0.5988472, 0.3871453, 1.411047, Tracked, -0.6427271, 0.4398276, 1.366004, Tracked, 0.2148756, 0.1526381, 1.595976, Tracked, 0.4316211, 0.1482086, 1.444166, Tracked, 0.5522557, 0.2645757, 1.225469, Tracked, 0.5877563, 0.3054375, 1.198972, 00:00:05.161
Tracked, 0.008753931, 0.4228636, 1.510783, Tracked, 0.02798333, 0.2365592, 1.587256, Tracked, -0.1754716, 0.1740452, 1.60549, Tracked, -0.4295066, 0.2497295, 1.553233, Tracked, -0.5990701, 0.3870295, 1.411036, Tracked, -0.642835, 0.4395728, 1.366151, Tracked, 0.2148676, 0.1526486, 1.595975, Tracked, 0.4316495, 0.1482649, 1.444388, Tracked, 0.5494323, 0.2700287, 1.227077, Tracked, 0.5820582, 0.3130243, 1.200282, 00:00:05.193
Tracked, 0.008713131, 0.4228766, 1.510813, Tracked, 0.02798462, 0.2365921, 1.587303, Tracked, -0.1755042, 0.1740667, 1.605571, Tracked, -0.4296754, 0.2495033, 1.553331, Tracked, -0.5993584, 0.3868877, 1.411073, Tracked, -0.6429952, 0.439408, 1.366331, Tracked, 0.2148369, 0.1527626, 1.596035, Tracked, 0.4312705, 0.1485807, 1.445162, Tracked, 0.5367263, 0.283736, 1.229452, Tracked, 0.5604914, 0.335411, 1.195995, 00:00:05.229
Tracked, 0.008715405, 0.4228635, 1.51086, Tracked, 0.02797587, 0.2366006, 1.58734, Tracked, -0.1755226, 0.1740582, 1.605658, Tracked, -0.429805, 0.2493088, 1.553423, Tracked, -0.5995184, 0.3867832, 1.411037, Tracked, -0.6430745, 0.4393124, 1.366382, Tracked, 0.2148559, 0.1527731, 1.596064, Tracked, 0.4290677, 0.1491, 1.448559, Tracked, 0.5118299, 0.3006317, 1.233819, Tracked, 0.5299304, 0.3560746, 1.199266, 00:00:05.261
Tracked, 0.008703834, 0.4229435, 1.510906, Tracked, 0.02794451, 0.2366195, 1.587355, Tracked, -0.1755113, 0.1739904, 1.605718, Tracked, -0.429886, 0.2490803, 1.553498, Tracked, -0.59962, 0.3866407, 1.411058, Tracked, -0.643247, 0.4391729, 1.366446, Tracked, 0.214973, 0.1530026, 1.596265, Tracked, 0.4211928, 0.1475692, 1.460278, Tracked, 0.4846463, 0.3070404, 1.244615, Tracked, 0.4971955, 0.368479, 1.204667, 00:00:05.293
Tracked, 0.008692143, 0.422953, 1.510926, Tracked, 0.02786236, 0.2367011, 1.587538, Tracked, -0.1755521, 0.1739731, 1.605846, Tracked, -0.4300104, 0.2488604, 1.553533, Tracked, -0.5998258, 0.3865547, 1.410931, Tracked, -0.6434358, 0.4390708, 1.366444, Tracked, 0.215178, 0.1533286, 1.596598, Tracked, 0.4159041, 0.1458217, 1.469052, Tracked, 0.4543824, 0.3146065, 1.254601, Tracked, 0.4580562, 0.3787863, 1.213025, 00:00:05.329
Tracked, 0.008645217, 0.4229699, 1.510996, Tracked, 0.02774954, 0.2366934, 1.587594, Tracked, -0.1755485, 0.1739297, 1.605909, Tracked, -0.4300912, 0.2486191, 1.553588, Tracked, -0.6001115, 0.3864636, 1.410681, Tracked, -0.6435435, 0.4390228, 1.366391, Tracked, 0.215337, 0.15359, 1.596832, Tracked, 0.4116744, 0.1444971, 1.477547, Tracked, 0.4198977, 0.3248813, 1.269655, Tracked, 0.4232583, 0.3934096, 1.221645, 00:00:05.361
Tracked, 0.008581962, 0.4229366, 1.511132, Tracked, 0.02761758, 0.2367079, 1.58773, Tracked, -0.175572, 0.1738641, 1.605985, Tracked, -0.4302154, 0.2482679, 1.553586, Tracked, -0.6001964, 0.3861535, 1.410596, Tracked, -0.6436703, 0.4386308, 1.366355, Tracked, 0.2155483, 0.1540459, 1.597197, Tracked, 0.4105671, 0.1449904, 1.478129, Tracked, 0.4041848, 0.3296901, 1.274179, Tracked, 0.3920875, 0.3963106, 1.235852, 00:00:05.393
Tracked, 0.008451011, 0.4228747, 1.511325, Tracked, 0.02736709, 0.2368341, 1.588402, Tracked, -0.1756538, 0.1737864, 1.60608, Tracked, -0.4306892, 0.2470412, 1.553975, Tracked, -0.6005752, 0.3855929, 1.41044, Tracked, -0.6440661, 0.4378563, 1.366417, Tracked, 0.2156384, 0.1544777, 1.597597, Tracked, 0.4097099, 0.1452647, 1.47872, Tracked, 0.3805816, 0.3351671, 1.282026, Tracked, 0.3579028, 0.4013447, 1.250758, 00:00:05.429
Tracked, 0.008276207, 0.4230533, 1.511453, Tracked, 0.02729781, 0.2368799, 1.588429, Tracked, -0.1757398, 0.173816, 1.606187, Tracked, -0.4309912, 0.2464007, 1.554101, Tracked, -0.6008331, 0.3850533, 1.410203, Tracked, -0.6440982, 0.4369772, 1.366234, Tracked, 0.2157355, 0.1545676, 1.597734, Tracked, 0.4090733, 0.1449508, 1.479342, Tracked, 0.3570913, 0.3387746, 1.291901, Tracked, 0.334385, 0.3983552, 1.264388, 00:00:05.461
Tracked, 0.00772455, 0.4229888, 1.511545, Tracked, 0.02705455, 0.2369232, 1.588576, Tracked, -0.1758968, 0.1737769, 1.606316, Tracked, -0.4312813, 0.2458667, 1.55399, Tracked, -0.6013955, 0.3838451, 1.409932, Tracked, -0.644437, 0.4360904, 1.366145, Tracked, 0.2157517, 0.1544994, 1.597806, Tracked, 0.4088722, 0.1450229, 1.479475, Tracked, 0.3371441, 0.340982, 1.301552, Tracked, 0.3068789, 0.3994216, 1.279409, 00:00:05.497
Tracked, 0.007497352, 0.4229146, 1.51165, Tracked, 0.02694264, 0.2369513, 1.588868, Tracked, -0.1760096, 0.1736934, 1.606389, Tracked, -0.4316123, 0.2450428, 1.553981, Tracked, -0.6018265, 0.3825654, 1.409894, Tracked, -0.6450672, 0.4344968, 1.365867, Tracked, 0.2161285, 0.1542364, 1.597804, Tracked, 0.4084233, 0.1453189, 1.479072, Tracked, 0.3321037, 0.3130255, 1.332602, Tracked, 0.2940473, 0.3964724, 1.288914, 00:00:05.529
Tracked, 0.007373514, 0.4228928, 1.511685, Tracked, 0.02654693, 0.2369849, 1.589008, Tracked, -0.1762102, 0.1735534, 1.606531, Tracked, -0.4318399, 0.244805, 1.553963, Tracked, -0.6019768, 0.3811982, 1.410071, Tracked, -0.6455822, 0.4329923, 1.365659, Tracked, 0.2161989, 0.1539243, 1.597941, Tracked, 0.4066897, 0.1463441, 1.477749, Tracked, 0.2992606, 0.3436763, 1.322051, Tracked, 0.2786671, 0.392619, 1.300578, 00:00:05.561
