Head_Status,Head_X,Head_Y,Head_Z,ShoulderCenter_Status,ShoulderCenter_X,ShoulderCenter_Y,ShoulderCenter_Z,ShoulderLeft_Status,ShoulderLeft_X,ShoulderLeft_Y,ShoulderLeft_Z,ElbowLeft_Status,ElbowLeft_X,ElbowLeft_Y,ElbowLeft_Z,WristLeft_Status,WristLeft_X,WristLeft_Y,WristLeft_Z,HandLeft_Status,HandLeft_X,HandLeft_Y,HandLeft_Z,ShoulderRight_Status,ShoulderRight_X,ShoulderRight_Y,ShoulderRight_Z,ElbowRight_Status,ElbowRight_X,ElbowRight_Y,ElbowRight_Z,WristRight_Status,WristRight_X,WristRight_Y,WristRight_Z,HandRight_Status,HandRight_X,HandRight_Y,HandRight_Z,Time
Tracked,0.3055592,0.3237049,1.457736, Tracked,0.3334003,0.1441453,1.524752, Tracked,0.156036,0.1160814,1.574786, Tracked,-0.03333771,0.1220603,1.569219, Tracked,0.1239534,0.07728091,1.461051, Inferred,0.172308,0.06877704,1.422525, Tracked,0.475557,0.02928592,1.46742, Tracked,0.5434069,-0.1974204,1.441731, Tracked,0.4515762,-0.3194098,1.22353, Inferred,0.4209659,-0.360073,1.154505, 00:00:10.549
Tracked,0.3053354,0.3235161,1.457562, Tracked,0.3334186,0.1441635,1.524731, Tracked,0.1560519,0.1160813,1.574784, Tracked,-0.0333007,0.122333,1.569335, Tracked,0.1247369,0.08143537,1.460671, Inferred,0.173091,0.0729316,1.422146, Tracked,0.4755507,0.02929574,1.467423, Tracked,0.5433909,-0.1974401,1.441752, Tracked,0.4515459,-0.3194383,1.223567, Inferred,0.4209308,-0.3601044,1.154547, 00:00:10.585
Tracked,0.3052254,0.3233595,1.457378, Tracked,0.3334257,0.1441714,1.524725, Tracked,0.1560903,0.1161114,1.574781, Tracked,-0.03325489,0.1224496,1.56936, Tracked,0.1234486,0.07072023,1.463739, Inferred,0.1718021,0.06221656,1.425214, Tracked,0.475566,0.02929665,1.467415, Tracked,0.5433917,-0.197452,1.441743, Tracked,0.4515419,-0.3194453,1.223559, Inferred,0.4209253,-0.3601097,1.15454, 00:00:10.619
Tracked,0.3050809,0.3232158,1.457204, Tracked,0.3334256,0.14417,1.524723, Tracked,0.1560841,0.1161286,1.57479, Tracked,-0.03319164,0.122669,1.570053, Tracked,0.1252919,0.08022598,1.462791, Inferred,0.1736447,0.07172242,1.424266, Tracked,0.4755517,0.02930995,1.467419, Tracked,0.5434315,-0.1974281,1.441773, Tracked,0.4515449,-0.3194318,1.223616, Inferred,0.4209161,-0.3600997,1.154605, 00:00:10.649
Tracked,0.3049353,0.3231042,1.457061, Tracked,0.3334509,0.144168,1.524693, Tracked,0.1560961,0.1161875,1.574806, Tracked,-0.03315254,0.1231011,1.570199, Tracked,0.1234994,0.07240223,1.463944, Inferred,0.1718517,0.06389874,1.42542, Tracked,0.4755371,0.02930529,1.467415, Tracked,0.5434237,-0.1974323,1.441774, Tracked,0.4514776,-0.3195003,1.223685, Inferred,0.4208289,-0.3601897,1.154697, 00:00:10.685
Tracked,0.3047328,0.3229948,1.456943, Tracked,0.333443,0.1441705,1.524676, Tracked,0.1560898,0.1162163,1.574819, Tracked,-0.03314452,0.1233232,1.570268, Tracked,0.1242488,0.07712685,1.462954, Inferred,0.1726005,0.06862345,1.42443, Tracked,0.4755742,0.02932747,1.467402, Tracked,0.5434259,-0.1974228,1.441769, Tracked,0.4514971,-0.3194591,1.223657, Inferred,0.4208542,-0.3601379,1.154661, 00:00:10.717
Tracked,0.3044966,0.3226688,1.456624, Tracked,0.3333445,0.1441124,1.524623, Tracked,0.1560824,0.1162473,1.574848, Tracked,-0.03311655,0.1234735,1.570608, Tracked,0.1227554,0.07187602,1.463567, Inferred,0.1711066,0.06337272,1.425044, Tracked,0.4755763,0.02930778,1.46737, Tracked,0.5434641,-0.1974844,1.441803, Tracked,0.4513146,-0.3196271,1.223855, Inferred,0.4205981,-0.3603413,1.154914, 00:00:10.749
Tracked,0.3041543,0.3224524,1.456438, Tracked,0.3333268,0.1441202,1.524626, Tracked,0.1560401,0.1162729,1.574872, Tracked,-0.03315215,0.123607,1.570638, Tracked,0.1225211,0.07052122,1.464091, Inferred,0.1708718,0.06201802,1.425568, Tracked,0.4755721,0.02934441,1.467363, Tracked,0.5434531,-0.1973622,1.441821, Tracked,0.4512376,-0.3196453,1.223989, Inferred,0.4204991,-0.3604063,1.155087, 00:00:10.785
Tracked,0.3038572,0.3222547,1.456184, Tracked,0.3333097,0.144108,1.52461, Tracked,0.1560259,0.1162692,1.57486, Tracked,-0.03313361,0.1239856,1.570792, Tracked,0.1221526,0.07076124,1.463697, Inferred,0.1705028,0.06225814,1.425175, Tracked,0.4755943,0.02933443,1.467317, Tracked,0.5434484,-0.1973462,1.44182, Tracked,0.4512388,-0.3196431,1.223997, Inferred,0.4205023,-0.3604087,1.155098, 00:00:10.817
Tracked,0.3033752,0.321986,1.455822, Tracked,0.3332132,0.1440426,1.524574, Tracked,0.1559984,0.1162902,1.574886, Tracked,-0.03312361,0.1240229,1.571184, Tracked,0.1217352,0.07131849,1.463121, Inferred,0.1700848,0.06281549,1.424599, Tracked,0.4755755,0.02934557,1.467294, Tracked,0.543488,-0.1972364,1.441846, Tracked,0.4512245,-0.3196219,1.224103, Inferred,0.42047,-0.360417,1.155231, 00:00:10.849
Tracked,0.3031946,0.3218239,1.455626, Tracked,0.3331921,0.1440298,1.524533, Tracked,0.1559706,0.1162992,1.574891, Tracked,-0.0331721,0.1238543,1.571027, Tracked,0.1219964,0.06880927,1.464781, Inferred,0.1703454,0.06030636,1.426259, Tracked,0.4755889,0.02940049,1.467281, Tracked,0.5434342,-0.1972612,1.441826, Tracked,0.4511681,-0.319671,1.224102, Inferred,0.4204127,-0.3604743,1.155235, 00:00:10.885
Tracked,0.3027807,0.321578,1.455321, Tracked,0.3331663,0.1439962,1.524454, Tracked,0.1558249,0.1163676,1.575021, Tracked,-0.03330103,0.1240543,1.571255, Tracked,0.1215836,0.06982136,1.464088, Inferred,0.1699322,0.06131853,1.425567, Tracked,0.4755855,0.02941471,1.467264, Tracked,0.543458,-0.1972301,1.441865, Tracked,0.4507882,-0.3200383,1.224562, Inferred,0.4198983,-0.3609743,1.155836, 00:00:10.917
Tracked,0.302329,0.321291,1.455015, Tracked,0.3331144,0.1439398,1.524408, Tracked,0.155749,0.1164407,1.575128, Tracked,-0.03337152,0.1241798,1.571375, Tracked,0.1217416,0.07090665,1.464044, Inferred,0.1700895,0.06240393,1.425523, Tracked,0.4754509,0.02949876,1.467214, Tracked,0.5434561,-0.19708,1.44195, Tracked,0.4508088,-0.320005,1.22471, Inferred,0.4199264,-0.36098,1.156005, 00:00:10.949
Tracked,0.3017794,0.3209192,1.454709, Tracked,0.3330835,0.1437729,1.524271, Tracked,0.155688,0.1164348,1.575198, Tracked,-0.03340571,0.1245808,1.571526, Tracked,0.1218575,0.06857991,1.466007, Inferred,0.1702049,0.06007728,1.427487, Tracked,0.4754353,0.02961267,1.467212, Tracked,0.5433879,-0.1970157,1.441928, Tracked,0.4507897,-0.3200108,1.224711, Inferred,0.4199236,-0.3610091,1.156014, 00:00:10.985
Tracked,0.3015334,0.3207536,1.454522, Tracked,0.3330272,0.143664,1.524207, Tracked,0.1555599,0.1165509,1.575414, Tracked,-0.0335644,0.1243206,1.571567, Tracked,0.122396,0.07116991,1.465555, Inferred,0.170743,0.06266736,1.427035, Tracked,0.4754175,0.02962974,1.467196, Tracked,0.5433621,-0.1969907,1.441915, Tracked,0.4506581,-0.3201336,1.224837, Inferred,0.4197567,-0.3611813,1.156186, 00:00:11.018
Tracked,0.3013584,0.320653,1.454394, Tracked,0.3329775,0.1435579,1.52413, Tracked,0.1555314,0.1165442,1.575474, Tracked,-0.03355247,0.124603,1.571902, Tracked,0.1230423,0.07357843,1.465771, Inferred,0.1713887,0.06507598,1.427252, Tracked,0.475365,0.02967094,1.467195, Tracked,0.5433955,-0.1969202,1.441996, Tracked,0.4506264,-0.3201183,1.224983, Inferred,0.4197033,-0.3611843,1.156354, 00:00:11.049
Tracked,0.3011845,0.3206245,1.454336, Tracked,0.333026,0.1435441,1.524097, Tracked,0.1555189,0.1165468,1.575539, Tracked,-0.03356442,0.1246695,1.571923, Tracked,0.1231262,0.07392231,1.465806, Inferred,0.1714721,0.06541995,1.427287, Tracked,0.4753753,0.02971494,1.467194, Tracked,0.5433576,-0.1968899,1.442027, Tracked,0.4505875,-0.320138,1.225049, Inferred,0.4196642,-0.3612207,1.156431, 00:00:11.086
Tracked,0.3010354,0.3205011,1.45421, Tracked,0.3329805,0.1434434,1.524065, Tracked,0.1554912,0.1165464,1.57559, Tracked,-0.0335847,0.1248576,1.571945, Tracked,0.1239461,0.07175657,1.468547, Inferred,0.1722915,0.0632543,1.430029, Tracked,0.4753726,0.02972225,1.467193, Tracked,0.5433717,-0.1968819,1.442057, Tracked,0.4505741,-0.3201423,1.225101, Inferred,0.4196416,-0.3612291,1.156491, 00:00:11.117
Tracked,0.3008846,0.320473,1.454193, Tracked,0.3329884,0.1434344,1.524066, Tracked,0.1554323,0.1165325,1.575794, Tracked,-0.03359671,0.1254665,1.57232, Tracked,0.1239798,0.07003641,1.470385, Inferred,0.1723246,0.06153425,1.431867, Tracked,0.4752919,0.02982384,1.467231, Tracked,0.5433642,-0.1968768,1.442069, Tracked,0.4505264,-0.3201674,1.225153, Inferred,0.4195805,-0.3612643,1.156557, 00:00:11.149
Tracked,0.3007998,0.3204625,1.454201, Tracked,0.3330145,0.1434395,1.524045, Tracked,0.1554135,0.1166025,1.575932, Tracked,-0.03358601,0.1258687,1.572577, Tracked,0.1243954,0.07455869,1.468944, Inferred,0.1727397,0.06605662,1.430427, Tracked,0.4752916,0.02982969,1.467235, Tracked,0.5433628,-0.1968787,1.442072, Tracked,0.4504746,-0.320207,1.225205, Inferred,0.4195119,-0.3613164,1.156624, 00:00:11.185
Tracked,0.3007149,0.3204066,1.454199, Tracked,0.3330775,0.1434403,1.524038, Tracked,0.1554004,0.1166424,1.576112, Tracked,-0.03358667,0.1263975,1.57261, Tracked,0.1237979,0.06813455,1.472136, Inferred,0.1721416,0.0596326,1.433619, Tracked,0.4752951,0.0298983,1.467263, Tracked,0.5433537,-0.1967652,1.44218, Tracked,0.4504923,-0.3201467,1.225336, Inferred,0.4195385,-0.3612739,1.156763, 00:00:11.217
Tracked,0.300671,0.3204296,1.45423, Tracked,0.3331774,0.1434891,1.524078, Tracked,0.1554227,0.1167572,1.576261, Tracked,-0.03355767,0.1267974,1.572654, Tracked,0.1252401,0.07429259,1.471122, Inferred,0.1735834,0.06579073,1.432605, Tracked,0.4753353,0.03001689,1.467313, Tracked,0.543399,-0.1966891,1.442231, Tracked,0.4505016,-0.3201332,1.225444, Inferred,0.4195358,-0.3612812,1.156891, 00:00:11.254
Tracked,0.3006316,0.3204444,1.454287, Tracked,0.3332351,0.1435159,1.524118, Tracked,0.1554242,0.1168818,1.576526, Tracked,-0.03356914,0.1271148,1.572655, Tracked,0.126625,0.08397669,1.468669, Inferred,0.1749677,0.07547493,1.430153, Tracked,0.4753182,0.03016528,1.467395, Tracked,0.5434375,-0.1966836,1.44227, Tracked,0.4505166,-0.3201165,1.22549, Inferred,0.4195429,-0.3612607,1.156939, 00:00:11.285
Tracked,0.3005917,0.3204406,1.454343, Tracked,0.3332349,0.1435126,1.52412, Tracked,0.1554507,0.1169213,1.576594, Tracked,-0.03352241,0.1276284,1.572638, Tracked,0.1265415,0.08113243,1.470063, Inferred,0.1748836,0.07263076,1.431547, Tracked,0.4753061,0.03017748,1.467402, Tracked,0.5434213,-0.1966653,1.442311, Tracked,0.4504996,-0.320107,1.22554, Inferred,0.4195257,-0.3612542,1.156992, 00:00:11.326
Tracked,0.300567,0.320451,1.454392, Tracked,0.3332663,0.1435383,1.524191, Tracked,0.1555286,0.117088,1.576836, Tracked,-0.03344987,0.1281101,1.572609, Tracked,0.1268993,0.08018707,1.471284, Inferred,0.1752409,0.07168549,1.432768, Tracked,0.4752939,0.03026219,1.467489, Tracked,0.5433893,-0.1966214,1.442326, Tracked,0.4505059,-0.3200914,1.225559, Inferred,0.4195448,-0.361248,1.157012, 00:00:11.355
Tracked,0.3005561,0.3204479,1.454439, Tracked,0.3332592,0.1435771,1.524234, Tracked,0.1555538,0.1171483,1.576864, Tracked,-0.03340185,0.1284629,1.572674, Tracked,0.1267206,0.07914969,1.471699, Inferred,0.1750616,0.0706482,1.433185, Tracked,0.4754029,0.03044882,1.467617, Tracked,0.5433884,-0.1965623,1.442395, Tracked,0.4505387,-0.3200659,1.225635, Inferred,0.4195888,-0.3612338,1.157091, 00:00:11.385
Tracked,0.3005404,0.3204498,1.454484, Tracked,0.3332731,0.1436091,1.524264, Tracked,0.1555486,0.1173454,1.577015, Tracked,-0.03342925,0.128499,1.572668, Tracked,0.1271684,0.08306053,1.470511, Inferred,0.1755089,0.07455914,1.431996, Tracked,0.4754019,0.03050032,1.467657, Tracked,0.5433709,-0.1965443,1.442409, Tracked,0.4504379,-0.3201659,1.225762, Inferred,0.4194602,-0.3613731,1.157255, 00:00:11.417
Tracked,0.3005317,0.3204549,1.454502, Tracked,0.3332818,0.1436667,1.52438, Tracked,0.1555908,0.1173952,1.577038, Tracked,-0.03336941,0.1287965,1.5727, Tracked,0.1271018,0.08197081,1.471028, Inferred,0.1754417,0.07346952,1.432515, Tracked,0.4754233,0.03062655,1.467753, Tracked,0.5433832,-0.1965025,1.442477, Tracked,0.4503617,-0.3202426,1.225945, Inferred,0.4193546,-0.3614893,1.157476, 00:00:11.453
Tracked,0.3005511,0.3204494,1.45454, Tracked,0.3332796,0.1436685,1.524409, Tracked,0.1556199,0.1174238,1.577062, Tracked,-0.03337452,0.1286604,1.572438, Tracked,0.1277643,0.08362933,1.471046, Inferred,0.1761037,0.07512815,1.432532, Tracked,0.4754632,0.03066485,1.467792, Tracked,0.5433941,-0.1964161,1.442526, Tracked,0.4503857,-0.3202034,1.22602, Inferred,0.4193829,-0.3614658,1.157559, 00:00:11.486
Tracked,0.300542,0.3204609,1.454581, Tracked,0.3332864,0.1436695,1.524455, Tracked,0.1556475,0.1174538,1.5771, Tracked,-0.03337294,0.1285876,1.572234, Tracked,0.128094,0.08486611,1.470788, Inferred,0.1764328,0.07636502,1.432275, Tracked,0.4754907,0.03077059,1.467879, Tracked,0.5434141,-0.1962973,1.442609, Tracked,0.4503906,-0.3201814,1.226171, Inferred,0.4193827,-0.3614761,1.157733, 00:00:11.517
Tracked,0.3005252,0.3204824,1.4547, Tracked,0.3333032,0.1436792,1.524479, Tracked,0.1556696,0.1174875,1.577114, Tracked,-0.03320177,0.129572,1.573208, Tracked,0.1269055,0.085086,1.469742, Inferred,0.1752438,0.076585,1.431229, Tracked,0.4755316,0.03088399,1.467974, Tracked,0.5433822,-0.1962002,1.442628, Tracked,0.4504384,-0.320148,1.226195, Inferred,0.4194572,-0.3614639,1.157759, 00:00:11.555
Tracked,0.3005249,0.3204834,1.454728, Tracked,0.3333048,0.1436778,1.524488, Tracked,0.1556752,0.1177024,1.577388, Tracked,-0.03324573,0.1293695,1.573213, Tracked,0.127087,0.08607946,1.469574, Inferred,0.1754248,0.07757854,1.431062, Tracked,0.4755586,0.03090745,1.46802, Tracked,0.5433763,-0.1961865,1.442626, Tracked,0.4504395,-0.3201433,1.226199, Inferred,0.4194606,-0.3614623,1.157765, 00:00:11.585
Tracked,0.3005138,0.3204985,1.454768, Tracked,0.3333254,0.1437051,1.524529, Tracked,0.1557367,0.1178352,1.577477, Tracked,-0.03307237,0.1300898,1.574063, Tracked,0.1262226,0.0858616,1.469089, Inferred,0.1745599,0.07736078,1.430578, Tracked,0.4756047,0.03096379,1.468079, Tracked,0.5433686,-0.1961059,1.442665, Tracked,0.4504622,-0.3201053,1.226253, Inferred,0.4194934,-0.3614385,1.157825, 00:00:11.617
Tracked,0.3004793,0.32052,1.454889, Tracked,0.333329,0.1437052,1.524529, Tracked,0.1557638,0.1178804,1.577532, Tracked,-0.03302002,0.1304153,1.574169, Tracked,0.126068,0.08600585,1.468934, Inferred,0.1744048,0.07750513,1.430422, Tracked,0.4756223,0.03104732,1.468144, Tracked,0.5433757,-0.1961013,1.442671, Tracked,0.4504738,-0.3200934,1.226256, Inferred,0.4195065,-0.3614241,1.157827, 00:00:11.653
Tracked,0.3004011,0.3205047,1.455041, Tracked,0.3333343,0.1437108,1.524545, Tracked,0.155753,0.1179887,1.577673, Tracked,-0.03302225,0.1306907,1.574264, Tracked,0.1262175,0.08664687,1.469117, Inferred,0.1745537,0.07814623,1.430606, Tracked,0.4756246,0.03108834,1.468186, Tracked,0.5434177,-0.1959894,1.442721, Tracked,0.4504981,-0.3200422,1.226354, Inferred,0.4195249,-0.3613932,1.15794, 00:00:11.685
Tracked,0.3002154,0.320504,1.455168, Tracked,0.3333677,0.1437289,1.524559, Tracked,0.1557413,0.1180677,1.577796, Tracked,-0.03301977,0.1309852,1.574362, Tracked,0.1261289,0.08672561,1.469166, Inferred,0.1744646,0.07822508,1.430656, Tracked,0.475638,0.03113996,1.46823, Tracked,0.5434039,-0.1959712,1.442726, Tracked,0.4505,-0.3200334,1.226362, Inferred,0.419532,-0.3613875,1.157948, 00:00:11.718
Tracked,0.2999849,0.3205299,1.455248, Tracked,0.333366,0.1437332,1.524588, Tracked,0.1557583,0.1181465,1.577972, Tracked,-0.0329728,0.1313202,1.574644, Tracked,0.1259902,0.08680142,1.469261, Inferred,0.1743254,0.07830097,1.430751, Tracked,0.4756734,0.03127445,1.468314, Tracked,0.543413,-0.195964,1.442738, Tracked,0.4503886,-0.3201367,1.226498, Inferred,0.4193804,-0.3615277,1.158126, 00:00:11.753
Tracked,0.2997698,0.3205161,1.45534, Tracked,0.3333833,0.1437325,1.52462, Tracked,0.155757,0.1181597,1.578019, Tracked,-0.0329335,0.1316608,1.574849, Tracked,0.1262997,0.08786309,1.469588, Inferred,0.1746342,0.07936274,1.431078, Tracked,0.4756992,0.03135508,1.468371, Tracked,0.5434275,-0.1958643,1.442784, Tracked,0.4504108,-0.3200725,1.226565, Inferred,0.4194052,-0.3614752,1.158201, 00:00:11.785
Tracked,0.2996645,0.3205288,1.455385, Tracked,0.3334144,0.1437591,1.524663, Tracked,0.1557693,0.1181443,1.578058, Tracked,-0.03291948,0.131688,1.574854, Tracked,0.1265531,0.0884204,1.469757, Inferred,0.1748871,0.07992015,1.431248, Tracked,0.4757014,0.0314913,1.468459, Tracked,0.5434273,-0.1958336,1.442788, Tracked,0.4504048,-0.3200604,1.226586, Inferred,0.4193972,-0.3614693,1.158227, 00:00:11.817
Tracked,0.2995448,0.3205155,1.455482, Tracked,0.3334256,0.1437814,1.52475, Tracked,0.1557886,0.118118,1.578079, Tracked,-0.03289415,0.1317245,1.57487, Tracked,0.1266292,0.08856732,1.469813, Inferred,0.1749625,0.08006717,1.431304, Tracked,0.4757712,0.03155885,1.468529, Tracked,0.5434548,-0.1956919,1.442805, Tracked,0.4504321,-0.3200045,1.226658, Inferred,0.4194245,-0.361442,1.158318, 00:00:11.853
Tracked,0.2993124,0.3204983,1.455642, Tracked,0.3334757,0.1437898,1.524825, Tracked,0.1558543,0.1181318,1.578169, Tracked,-0.03282163,0.1318528,1.574925, Tracked,0.126614,0.08847828,1.469823, Inferred,0.1749468,0.07997824,1.431314, Tracked,0.475774,0.03162764,1.468584, Tracked,0.5434617,-0.1956902,1.442807, Tracked,0.4504212,-0.3200041,1.226673, Inferred,0.4194076,-0.361442,1.158336, 00:00:11.885
Tracked,0.2992646,0.3204867,1.455751, Tracked,0.3335035,0.1437927,1.52492, Tracked,0.1559616,0.1181094,1.578315, Tracked,-0.03271927,0.1319656,1.574901, Tracked,0.1266666,0.08839963,1.469807, Inferred,0.1749989,0.07989968,1.431299, Tracked,0.4758022,0.03171567,1.468644, Tracked,0.5434558,-0.1956479,1.442807, Tracked,0.4504301,-0.3199862,1.226684, Inferred,0.4194215,-0.3614323,1.158352, 00:00:11.917
Tracked,0.2992731,0.3204848,1.455814, Tracked,0.3335906,0.1437809,1.525038, Tracked,0.1560706,0.1180766,1.578484, Tracked,-0.03262953,0.1319442,1.574842, Tracked,0.1267831,0.08829367,1.469837, Inferred,0.1751148,0.07979381,1.431329, Tracked,0.4758359,0.03175385,1.468693, Tracked,0.5434437,-0.1955791,1.442811, Tracked,0.4504065,-0.3199852,1.226738, Inferred,0.4193941,-0.3614539,1.158422, 00:00:11.955
Tracked,0.2992875,0.3205209,1.455868, Tracked,0.3336309,0.1437828,1.52506, Tracked,0.1562369,0.1180824,1.578635, Tracked,-0.03248091,0.132074,1.574693, Tracked,0.1269071,0.08803087,1.469833, Inferred,0.1752383,0.07953111,1.431326, Tracked,0.4759172,0.0318977,1.468818, Tracked,0.5434527,-0.1954842,1.442797, Tracked,0.4503556,-0.3199953,1.226818, Inferred,0.4193233,-0.3614991,1.158533, 00:00:11.985
Tracked,0.2993332,0.3204879,1.455952, Tracked,0.333791,0.1438536,1.525081, Tracked,0.1563354,0.1180471,1.5787, Tracked,-0.03238861,0.1322762,1.574482, Tracked,0.127064,0.08789433,1.469896, Inferred,0.1753947,0.07939465,1.431389, Tracked,0.476003,0.03198041,1.468897, Tracked,0.5434422,-0.1953094,1.442746, Tracked,0.4503717,-0.319965,1.226846, Inferred,0.4193483,-0.3615168,1.158588, 00:00:12.017
Tracked,0.2993463,0.3204888,1.455983, Tracked,0.3339698,0.1439331,1.525215, Tracked,0.1563998,0.1180429,1.5788, Tracked,-0.03232887,0.1323881,1.574417, Tracked,0.1271548,0.08816218,1.469814, Inferred,0.1754849,0.0796626,1.431307, Tracked,0.4760247,0.03199892,1.468918, Tracked,0.5434511,-0.1951193,1.44275, Tracked,0.4504024,-0.3199002,1.226919, Inferred,0.4193862,-0.3614938,1.158684, 00:00:12.053
Tracked,0.2993704,0.3205196,1.456046, Tracked,0.3340026,0.1439306,1.525239, Tracked,0.1564396,0.1180346,1.578825, Tracked,-0.03229523,0.1325206,1.574236, Tracked,0.1272579,0.08865018,1.469588, Inferred,0.1755875,0.08015069,1.431082, Tracked,0.4761726,0.03217163,1.469054, Tracked,0.5435277,-0.1949286,1.442768, Tracked,0.4504562,-0.319824,1.227021, Inferred,0.4194324,-0.3614558,1.158814, 00:00:12.085
Tracked,0.2994167,0.3205438,1.456073, Tracked,0.3341455,0.1439293,1.525311, Tracked,0.1565351,0.1180555,1.578871, Tracked,-0.03222816,0.1325726,1.573919, Tracked,0.127517,0.08851379,1.469693, Inferred,0.1758461,0.0800144,1.431187, Tracked,0.476311,0.0322538,1.469161, Tracked,0.5435363,-0.1948791,1.44283, Tracked,0.4504291,-0.3198345,1.227139, Inferred,0.4193933,-0.3614863,1.158951, 00:00:12.117
Tracked,0.2995249,0.3206298,1.456129, Tracked,0.334316,0.1439403,1.52534, Tracked,0.1566944,0.1180615,1.578824, Tracked,-0.0320936,0.1325816,1.57357, Tracked,0.1278859,0.08864932,1.46969, Inferred,0.1762145,0.08015001,1.431185, Tracked,0.4763664,0.03229142,1.469208, Tracked,0.5435665,-0.1945176,1.442847, Tracked,0.4504682,-0.3197231,1.227309, Inferred,0.4194355,-0.3614582,1.159172, 00:00:12.153
Tracked,0.2995618,0.3206262,1.456133, Tracked,0.334605,0.1439916,1.52542, Tracked,0.1568605,0.1180698,1.578746, Tracked,-0.03195304,0.1326056,1.573161, Tracked,0.1283256,0.088936,1.469679, Inferred,0.1766536,0.0804368,1.431174, Tracked,0.476503,0.03232844,1.469269, Tracked,0.5435539,-0.1944916,1.442865, Tracked,0.4504774,-0.3197069,1.227326, Inferred,0.4194519,-0.3614454,1.159188, 00:00:12.187
Tracked,0.2995726,0.3206246,1.45614, Tracked,0.3348188,0.14406,1.525577, Tracked,0.1569647,0.1181221,1.578768, Tracked,-0.03187765,0.1325615,1.57291, Tracked,0.1286491,0.0896754,1.469496, Inferred,0.1769766,0.08117628,1.430992, Tracked,0.4765706,0.03241183,1.469323, Tracked,0.543544,-0.1943387,1.442872, Tracked,0.4504982,-0.3196613,1.227389, Inferred,0.4194829,-0.3614354,1.159269, 00:00:12.217
Tracked,0.2997291,0.3206035,1.456159, Tracked,0.334958,0.1441,1.525654, Tracked,0.1570738,0.1181249,1.578758, Tracked,-0.03178962,0.1325544,1.572634, Tracked,0.1288675,0.08954252,1.469509, Inferred,0.1771945,0.0810435,1.431005, Tracked,0.4766006,0.03239461,1.469319, Tracked,0.5435173,-0.1943107,1.442864, Tracked,0.4504738,-0.3196668,1.227403, Inferred,0.4194593,-0.3614522,1.159292, 00:00:12.254
Tracked,0.2998704,0.3205878,1.45622, Tracked,0.3350276,0.1440844,1.525683, Tracked,0.1572171,0.1180961,1.578731, Tracked,-0.03165093,0.1326696,1.572393, Tracked,0.1288132,0.08909917,1.469198, Inferred,0.1771396,0.08060025,1.430695, Tracked,0.4766304,0.03241036,1.469339, Tracked,0.5435156,-0.1943009,1.442864, Tracked,0.4504753,-0.3196586,1.227406, Inferred,0.4194619,-0.3614445,1.159295, 00:00:12.286
Tracked,0.3000052,0.3206185,1.456245, Tracked,0.3353312,0.1441672,1.525759, Tracked,0.1574081,0.1181537,1.578813, Tracked,-0.03148121,0.1326757,1.572238, Tracked,0.1288127,0.08859664,1.468994, Inferred,0.1771387,0.08009781,1.430491, Tracked,0.4767533,0.03242085,1.469388, Tracked,0.543488,-0.1942389,1.442878, Tracked,0.4513907,-0.3185936,1.226386, Inferred,0.4206916,-0.3600451,1.157931, 00:00:12.317
Tracked,0.300071,0.3206327,1.456268, Tracked,0.335337,0.1441614,1.52577, Tracked,0.157708,0.1183551,1.579353, Tracked,-0.03136574,0.131906,1.57129, Tracked,0.1298449,0.08867109,1.469257, Inferred,0.1781703,0.08017235,1.430755, Tracked,0.4767711,0.03240921,1.4694, Tracked,0.5434554,-0.194186,1.442852, Tracked,0.4513572,-0.318619,1.226411, Inferred,0.4206578,-0.3600966,1.157973, 00:00:12.356
Tracked,0.3002051,0.3206476,1.456333, Tracked,0.3356759,0.1443045,1.525869, Tracked,0.1578274,0.118339,1.579351, Tracked,-0.03122607,0.1320491,1.571381, Tracked,0.1297739,0.08855879,1.469102, Inferred,0.1780988,0.08006015,1.4306, Tracked,0.4768257,0.0324425,1.469446, Tracked,0.5434014,-0.194185,1.442868, Tracked,0.4513416,-0.318625,1.226418, Inferred,0.420655,-0.360105,1.157976, 00:00:12.391
Tracked,0.3002325,0.32067,1.456358, Tracked,0.3358487,0.1443188,1.525919, Tracked,0.1578903,0.1183153,1.579386, Tracked,-0.03124288,0.1314173,1.57088, Tracked,0.1304322,0.08904487,1.469275, Inferred,0.1787566,0.08054632,1.430773, Tracked,0.4768824,0.03245303,1.469479, Tracked,0.5434058,-0.1941704,1.442874, Tracked,0.4512314,-0.3186818,1.226521, Inferred,0.4205066,-0.3601857,1.158112, 00:00:12.418
Tracked,0.3004199,0.3206241,1.456452, Tracked,0.3359825,0.1443074,1.525974, Tracked,0.1579707,0.118331,1.579406, Tracked,-0.0311565,0.131493,1.570897, Tracked,0.1304735,0.08931172,1.469126, Inferred,0.1787973,0.08081326,1.430625, Tracked,0.4769008,0.03245112,1.469489, Tracked,0.5433856,-0.1941435,1.442858, Tracked,0.4511478,-0.3187361,1.226587, Inferred,0.4204019,-0.360267,1.158205, 00:00:12.453
